x,y,original_label
-7.3431625,-95.916504,Novel Species 29
-7.450156,-96.54824,Novel Species 29
-6.807754,-96.16499,Novel Species 29
-7.486224,-96.08037,Novel Species 29
-7.8913307,-95.8426,Novel Species 29
-6.8843503,-96.062996,Novel Species 29
-7.4331665,-96.30397,Novel Species 29
-7.1609206,-95.64754,Novel Species 29
-7.531272,-96.369286,Novel Species 29
-7.5989227,-95.72333,Novel Species 29
-58.93609,83.634155,Novel Species 30
-58.61261,82.62611,Novel Species 30
-58.958733,83.46224,Novel Species 30
-58.295223,83.09321,Novel Species 30
-58.288467,83.220634,Novel Species 30
-58.55879,82.72706,Novel Species 30
-58.576736,82.837875,Novel Species 30
-58.24742,82.99523,Novel Species 30
-58.600986,82.70902,Novel Species 30
-58.76947,83.268936,Novel Species 30
-58.765984,83.62647,Novel Species 30
-59.048912,83.6726,Novel Species 30
-58.609074,82.95519,Novel Species 30
-58.86954,83.02064,Novel Species 30
-58.783867,83.153915,Novel Species 30
-58.677406,83.440315,Novel Species 30
-58.46425,83.0128,Novel Species 30
-58.645924,82.61816,Novel Species 30
-58.689503,83.64708,Novel Species 30
-58.69002,83.51227,Novel Species 30
-58.538456,83.320145,Novel Species 30
-58.606224,83.35994,Novel Species 30
-58.530888,83.44501,Novel Species 30
-58.59418,83.50009,Novel Species 30
-58.649292,83.68059,Novel Species 30
-58.525845,82.67865,Novel Species 30
-59.24763,83.501274,Novel Species 30
-58.30124,83.205444,Novel Species 30
-58.619602,83.09384,Novel Species 30
-58.60579,83.539856,Novel Species 30
-58.942554,83.549286,Novel Species 30
-58.6551,82.72589,Novel Species 30
-58.580284,82.66613,Novel Species 30
-58.973263,83.64053,Novel Species 30
-58.73622,82.95248,Novel Species 30
-58.741688,83.17546,Novel Species 30
-58.859676,83.68176,Novel Species 30
-58.70858,82.80354,Novel Species 30
-58.803272,83.48215,Novel Species 30
-58.92205,83.467964,Novel Species 30
-58.47714,83.12296,Novel Species 30
-58.915695,83.52635,Novel Species 30
-58.56854,83.28098,Novel Species 30
-58.810307,83.430855,Novel Species 30
-58.674015,82.85142,Novel Species 30
-59.052406,83.73995,Novel Species 30
-58.640625,83.06325,Novel Species 30
-58.561707,83.06637,Novel Species 30
-58.71205,83.68789,Novel Species 30
-58.795506,83.6288,Novel Species 30
0.18450262,106.609566,Novel Species 31
-0.060673583,106.47529,Novel Species 31
0.3120556,105.96107,Novel Species 31
0.008291144,106.32339,Novel Species 31
0.14790851,106.66216,Novel Species 31
0.022049095,105.911255,Novel Species 31
0.025161691,106.33446,Novel Species 31
0.24297461,106.51147,Novel Species 31
-0.028227339,106.38279,Novel Species 31
-0.075412266,105.974915,Novel Species 31
0.19731368,106.43925,Novel Species 31
0.2363867,105.91583,Novel Species 31
0.13539718,106.40399,Novel Species 31
0.62494874,106.05595,Novel Species 31
-0.056456197,105.92048,Novel Species 31
0.27530822,105.77624,Novel Species 31
0.15022448,105.80404,Novel Species 31
0.14905483,106.502205,Novel Species 31
0.54712784,105.86234,Novel Species 31
-0.09731678,106.56177,Novel Species 31
-0.16603751,106.562836,Novel Species 31
-0.0037901893,106.00755,Novel Species 31
-0.105188996,106.108444,Novel Species 31
0.1607229,106.28943,Novel Species 31
0.14851138,106.273125,Novel Species 31
0.027247053,106.5374,Novel Species 31
-0.015135631,106.62064,Novel Species 31
0.020006727,106.569984,Novel Species 31
0.03903776,105.69837,Novel Species 31
0.2855111,106.47513,Novel Species 31
0.12570319,105.913414,Novel Species 31
0.059408363,106.64313,Novel Species 31
0.082582496,106.25441,Novel Species 31
0.21232834,106.310196,Novel Species 31
0.10554898,106.76497,Novel Species 31
0.40085334,106.3209,Novel Species 31
-0.04802106,105.97586,Novel Species 31
0.21047547,106.50804,Novel Species 31
-0.091900826,106.40527,Novel Species 31
-0.46180826,106.72706,Novel Species 31
0.34619582,105.87469,Novel Species 31
0.19377927,105.978455,Novel Species 31
-0.039515603,106.262596,Novel Species 31
0.21970882,106.02821,Novel Species 31
0.17803393,105.86801,Novel Species 31
-0.44450757,106.76838,Novel Species 31
0.21741039,106.301605,Novel Species 31
0.53441626,106.229805,Novel Species 31
0.24886832,105.98528,Novel Species 31
0.16846003,106.35819,Novel Species 31
-44.40749,-109.27612,Novel Species 32
-44.170177,-109.963486,Novel Species 32
-44.77297,-109.89047,Novel Species 32
-44.289787,-109.69915,Novel Species 32
-44.309265,-109.67149,Novel Species 32
-44.222446,-109.58136,Novel Species 32
-44.747295,-109.551025,Novel Species 32
-43.87377,-109.40339,Novel Species 32
-44.277264,-109.44468,Novel Species 32
-44.033363,-109.808174,Novel Species 32
-44.584732,-109.88936,Novel Species 32
-44.28257,-109.700554,Novel Species 32
-44.447727,-109.83775,Novel Species 32
-44.05414,-109.97421,Novel Species 32
-44.171574,-109.67289,Novel Species 32
-44.593025,-109.70457,Novel Species 32
-44.57514,-110.10638,Novel Species 32
-44.035385,-109.331825,Novel Species 32
-44.036335,-109.80472,Novel Species 32
-43.751057,-109.46746,Novel Species 32
-44.16049,-109.21611,Novel Species 32
-44.15139,-109.29516,Novel Species 32
-44.27386,-109.83251,Novel Species 32
-44.507793,-109.90235,Novel Species 32
-43.68917,-109.60879,Novel Species 32
-44.210278,-109.56856,Novel Species 32
-44.013695,-109.65015,Novel Species 32
-44.180775,-109.77179,Novel Species 32
-43.943077,-109.30247,Novel Species 32
-44.273067,-109.24911,Novel Species 32
-44.23219,-109.53261,Novel Species 32
-44.071285,-109.80589,Novel Species 32
-44.331806,-109.32209,Novel Species 32
-44.085857,-109.67894,Novel Species 32
-43.784855,-109.52477,Novel Species 32
-44.0605,-109.78286,Novel Species 32
-44.506226,-109.5836,Novel Species 32
-44.59953,-109.96128,Novel Species 32
-43.730324,-109.52456,Novel Species 32
-44.116383,-109.94457,Novel Species 32
-43.689934,-109.51068,Novel Species 32
-44.454254,-110.02415,Novel Species 32
-44.390606,-109.44813,Novel Species 32
-44.14835,-109.64509,Novel Species 32
-44.31238,-109.91267,Novel Species 32
-44.41371,-109.409164,Novel Species 32
-44.10226,-109.15568,Novel Species 32
-43.910725,-109.44449,Novel Species 32
-44.415707,-109.45854,Novel Species 32
-43.880054,-109.73012,Novel Species 32
-90.379166,41.371033,Novel Species 33
-90.00621,41.07506,Novel Species 33
-89.79263,41.053303,Novel Species 33
-90.79879,40.597908,Novel Species 33
-90.73081,40.509136,Novel Species 33
-90.27531,40.867455,Novel Species 33
-90.612686,40.48987,Novel Species 33
-90.244125,40.866917,Novel Species 33
-90.43798,40.597157,Novel Species 33
-89.893845,41.23231,Novel Species 33
-90.07268,41.41546,Novel Species 33
-90.05809,40.762127,Novel Species 33
-89.875336,41.24273,Novel Species 33
-90.773674,41.08135,Novel Species 33
-90.46799,41.405983,Novel Species 33
-90.3532,41.12585,Novel Species 33
-90.37027,41.361782,Novel Species 33
-90.60822,40.75113,Novel Species 33
-90.36458,41.558865,Novel Species 33
-90.40865,41.44342,Novel Species 33
-90.66781,40.801456,Novel Species 33
-90.070114,40.965714,Novel Species 33
-90.54092,40.73044,Novel Species 33
-90.026115,40.789623,Novel Species 33
-90.29906,41.094025,Novel Species 33
-90.00987,41.117752,Novel Species 33
-90.46043,40.905956,Novel Species 33
-90.51265,40.855125,Novel Species 33
-90.64181,40.638706,Novel Species 33
-90.11128,40.99333,Novel Species 33
-90.588684,41.35272,Novel Species 33
-90.01866,41.07074,Novel Species 33
-90.53637,40.99889,Novel Species 33
-90.25115,41.103504,Novel Species 33
-89.93066,41.01066,Novel Species 33
-90.36764,41.00443,Novel Species 33
-90.37604,41.098656,Novel Species 33
-89.9452,41.051373,Novel Species 33
-90.579094,40.70585,Novel Species 33
-90.490486,41.334064,Novel Species 33
-90.2179,41.118484,Novel Species 33
-90.72625,40.40969,Novel Species 33
-90.110085,40.774742,Novel Species 33
-90.17747,41.10046,Novel Species 33
-90.42004,40.61937,Novel Species 33
-90.28275,40.92069,Novel Species 33
-90.50775,40.45935,Novel Species 33
-90.36729,40.641823,Novel Species 33
-89.850296,41.204166,Novel Species 33
-90.57852,40.97463,Novel Species 33
-45.57942,20.680925,Novel Species 34
-45.602203,21.609558,Novel Species 34
-45.857178,21.794474,Novel Species 34
-45.63791,21.31698,Novel Species 34
-45.612804,21.47116,Novel Species 34
-45.681763,21.738134,Novel Species 34
-45.386402,21.753876,Novel Species 34
-45.60268,20.846031,Novel Species 34
-45.533478,21.411808,Novel Species 34
-46.019955,21.327011,Novel Species 34
-45.606136,20.78327,Novel Species 34
-45.53302,20.841793,Novel Species 34
-45.370052,21.72519,Novel Species 34
-45.625023,21.24525,Novel Species 34
-45.555416,21.15664,Novel Species 34
-45.40234,21.413513,Novel Species 34
-45.700916,21.682287,Novel Species 34
-45.655933,21.783499,Novel Species 34
-45.59964,20.735023,Novel Species 34
-45.530342,20.8006,Novel Species 34
-45.497906,20.907858,Novel Species 34
-45.540287,21.474945,Novel Species 34
-45.55847,20.711193,Novel Species 34
-45.467247,21.626928,Novel Species 34
-45.303394,21.59331,Novel Species 34
-46.022766,21.385311,Novel Species 34
-45.555107,20.86218,Novel Species 34
-45.554916,21.043056,Novel Species 34
-45.41017,21.750933,Novel Species 34
-45.396507,21.18266,Novel Species 34
-45.879326,21.760313,Novel Species 34
-45.57796,21.157583,Novel Species 34
-45.59292,21.31768,Novel Species 34
-45.632378,21.045816,Novel Species 34
-45.571903,20.992323,Novel Species 34
-45.550472,20.99137,Novel Species 34
-45.763523,21.88643,Novel Species 34
-45.903717,21.279167,Novel Species 34
-46.147465,21.349749,Novel Species 34
-45.71129,21.095057,Novel Species 34
-45.94244,21.77197,Novel Species 34
-45.508606,20.972954,Novel Species 34
-45.416336,20.80526,Novel Species 34
-45.30453,21.439833,Novel Species 34
-45.55671,20.893114,Novel Species 34
-45.373505,21.46012,Novel Species 34
-45.453613,20.797302,Novel Species 34
-45.59415,21.650728,Novel Species 34
-45.37357,21.7695,Novel Species 34
-45.399136,21.560495,Novel Species 34
-10.455748,-114.058975,Novel Species 35
-10.136114,-114.418976,Novel Species 35
-10.156072,-114.736664,Novel Species 35
-10.464622,-114.08717,Novel Species 35
-11.005785,-114.15751,Novel Species 35
-10.145283,-114.49783,Novel Species 35
-11.094255,-114.3316,Novel Species 35
-10.984759,-114.40114,Novel Species 35
-10.367872,-114.12442,Novel Species 35
-10.242683,-114.35963,Novel Species 35
-10.315092,-114.76103,Novel Species 35
-10.398713,-114.27334,Novel Species 35
-10.486506,-114.45629,Novel Species 35
-10.927323,-114.36619,Novel Species 35
-10.216918,-114.38874,Novel Species 35
-10.450847,-114.277336,Novel Species 35
-10.1719885,-114.05693,Novel Species 35
-10.995222,-113.900986,Novel Species 35
-10.341046,-114.332726,Novel Species 35
-11.010691,-114.4541,Novel Species 35
-10.754754,-114.14839,Novel Species 35
-10.9379015,-113.85843,Novel Species 35
-10.905412,-114.20376,Novel Species 35
-10.32446,-114.31946,Novel Species 35
-10.615339,-113.987015,Novel Species 35
-10.953999,-113.819115,Novel Species 35
-10.334896,-114.09843,Novel Species 35
-10.902197,-113.956566,Novel Species 35
-10.708739,-114.02181,Novel Species 35
-10.987635,-114.553604,Novel Species 35
-10.916633,-113.99746,Novel Species 35
-10.448631,-114.4309,Novel Species 35
-10.911125,-114.58916,Novel Species 35
-10.2278385,-114.3597,Novel Species 35
-10.759691,-114.2251,Novel Species 35
-10.878709,-113.900276,Novel Species 35
-10.909715,-113.931366,Novel Species 35
-10.70243,-114.35537,Novel Species 35
-10.32904,-114.17771,Novel Species 35
-10.10676,-114.54912,Novel Species 35
-11.141142,-114.08523,Novel Species 35
-10.293744,-114.454315,Novel Species 35
-10.746513,-113.878784,Novel Species 35
-10.584664,-114.23104,Novel Species 35
-10.813817,-113.97683,Novel Species 35
-10.907207,-113.999275,Novel Species 35
-10.22977,-114.24574,Novel Species 35
-10.866454,-113.881744,Novel Species 35
-10.17747,-114.5591,Novel Species 35
-10.204579,-114.74441,Novel Species 35
32.663647,90.72581,Novel Species 36
32.506042,90.56898,Novel Species 36
32.631893,90.94831,Novel Species 36
32.576588,90.23855,Novel Species 36
32.04671,90.365364,Novel Species 36
32.041687,90.28357,Novel Species 36
32.10569,90.30873,Novel Species 36
32.505703,90.337074,Novel Species 36
32.445118,90.7477,Novel Species 36
32.141342,90.33469,Novel Species 36
31.985952,90.27186,Novel Species 36
32.752903,90.597725,Novel Species 36
32.444515,90.213875,Novel Species 36
32.119503,90.29403,Novel Species 36
31.934189,90.3956,Novel Species 36
32.309162,90.315605,Novel Species 36
32.177494,90.525116,Novel Species 36
32.173943,90.597466,Novel Species 36
32.03154,90.36304,Novel Species 36
32.238163,90.94244,Novel Species 36
32.69568,90.14615,Novel Species 36
32.147717,90.427734,Novel Species 36
32.30394,90.36758,Novel Species 36
32.579556,90.18884,Novel Species 36
32.265503,90.46048,Novel Species 36
32.014835,90.33563,Novel Species 36
32.05919,90.64096,Novel Species 36
32.540295,90.13406,Novel Species 36
32.231293,91.09484,Novel Species 36
32.400627,90.665764,Novel Species 36
32.598015,91.066025,Novel Species 36
32.120403,90.82357,Novel Species 36
32.188545,90.27357,Novel Species 36
32.023056,90.23732,Novel Species 36
32.58557,90.455315,Novel Species 36
32.771183,90.31579,Novel Species 36
32.216675,90.43311,Novel Species 36
32.609272,90.27327,Novel Species 36
32.1896,90.529526,Novel Species 36
32.48693,90.17101,Novel Species 36
32.167114,90.11995,Novel Species 36
32.340073,90.2138,Novel Species 36
32.398075,90.41245,Novel Species 36
32.610027,91.08582,Novel Species 36
32.11828,90.969376,Novel Species 36
32.276245,90.46975,Novel Species 36
31.956865,90.21567,Novel Species 36
32.331676,90.822586,Novel Species 36
31.829836,90.23173,Novel Species 36
32.092216,90.24862,Novel Species 36
-16.118776,102.05465,Novel Species 37
-16.05081,101.769394,Novel Species 37
-15.930237,102.09037,Novel Species 37
-16.13381,101.71557,Novel Species 37
-16.038725,101.22364,Novel Species 37
-16.331427,101.723076,Novel Species 37
-15.925009,102.16455,Novel Species 37
-16.437098,101.64554,Novel Species 37
-16.32533,101.95924,Novel Species 37
-16.5915,101.87937,Novel Species 37
-16.2846,101.75983,Novel Species 37
-16.723795,101.5597,Novel Species 37
-16.22006,101.30861,Novel Species 37
-16.335793,101.759125,Novel Species 37
-16.253033,101.73947,Novel Species 37
-16.32304,101.62819,Novel Species 37
-15.92765,102.11182,Novel Species 37
-16.572742,101.88334,Novel Species 37
-16.446098,101.37189,Novel Species 37
-15.949331,102.07307,Novel Species 37
-15.888452,101.980316,Novel Species 37
-15.873249,101.715454,Novel Species 37
-16.556824,101.46183,Novel Species 37
-15.84393,101.84119,Novel Species 37
-16.740545,101.50756,Novel Species 37
-16.655376,102.079056,Novel Species 37
-16.5625,101.65561,Novel Species 37
-16.440441,101.39672,Novel Species 37
-15.918316,102.10315,Novel Species 37
-16.941322,101.79052,Novel Species 37
-16.502947,101.5288,Novel Species 37
-16.107075,101.38928,Novel Species 37
-16.186874,101.84322,Novel Species 37
-16.499712,101.48437,Novel Species 37
-15.959426,101.95253,Novel Species 37
-16.512182,101.473305,Novel Species 37
-16.211016,101.29414,Novel Species 37
-16.715494,101.57917,Novel Species 37
-15.904041,101.77986,Novel Species 37
-16.708408,102.050514,Novel Species 37
-16.37974,101.647514,Novel Species 37
-16.688116,101.57123,Novel Species 37
-16.240927,101.4243,Novel Species 37
-16.00965,102.14532,Novel Species 37
-16.372763,101.5045,Novel Species 37
-16.55197,101.610916,Novel Species 37
-16.448847,101.96693,Novel Species 37
-15.967725,102.04458,Novel Species 37
-16.591154,101.739334,Novel Species 37
-16.236658,101.84599,Novel Species 37
120.67124,-13.002549,Novel Species 38
120.697815,-13.30323,Novel Species 38
121.01824,-12.913129,Novel Species 38
120.699455,-13.180501,Novel Species 38
120.60981,-12.793564,Novel Species 38
121.440765,-13.356714,Novel Species 38
120.97441,-12.805797,Novel Species 38
121.00804,-13.557609,Novel Species 38
121.459785,-13.350404,Novel Species 38
120.59145,-13.26942,Novel Species 38
120.629196,-13.390352,Novel Species 38
121.1275,-12.787837,Novel Species 38
120.679276,-12.915271,Novel Species 38
120.85504,-13.034164,Novel Species 38
120.87595,-13.478857,Novel Species 38
120.613495,-13.113449,Novel Species 38
120.96873,-13.071462,Novel Species 38
121.10816,-13.039393,Novel Species 38
120.89344,-13.47991,Novel Species 38
120.72657,-12.748181,Novel Species 38
120.82211,-13.350181,Novel Species 38
120.81987,-13.245494,Novel Species 38
120.452156,-12.628822,Novel Species 38
120.68618,-13.302803,Novel Species 38
121.14624,-12.620466,Novel Species 38
120.65801,-13.210866,Novel Species 38
120.826195,-13.156516,Novel Species 38
120.43887,-12.717812,Novel Species 38
120.74649,-13.060442,Novel Species 38
121.1554,-12.663794,Novel Species 38
120.88561,-12.722332,Novel Species 38
120.99754,-12.999064,Novel Species 38
121.19053,-12.6216545,Novel Species 38
120.76564,-13.0530405,Novel Species 38
120.71579,-13.444853,Novel Species 38
120.75853,-13.410583,Novel Species 38
120.81787,-13.4507675,Novel Species 38
120.74293,-13.200987,Novel Species 38
120.62385,-13.007615,Novel Species 38
120.70932,-13.459464,Novel Species 38
120.89085,-13.526259,Novel Species 38
120.63405,-13.037214,Novel Species 38
120.69066,-12.67566,Novel Species 38
120.41029,-13.363073,Novel Species 38
120.97289,-13.541457,Novel Species 38
120.74874,-13.200896,Novel Species 38
121.01794,-12.712464,Novel Species 38
120.53388,-12.645084,Novel Species 38
120.65932,-12.878637,Novel Species 38
121.528694,-13.266834,Novel Species 38
-29.410059,22.27676,Novel Species 39
-29.975824,22.5269,Novel Species 39
-29.93334,22.549341,Novel Species 39
-29.902565,22.5506,Novel Species 39
-29.495516,21.637373,Novel Species 39
-29.417286,21.581621,Novel Species 39
-29.547361,22.106676,Novel Species 39
-29.431093,22.281954,Novel Species 39
-29.635975,22.242006,Novel Species 39
-29.990261,22.511427,Novel Species 39
-29.356789,21.677397,Novel Species 39
-29.668362,22.369068,Novel Species 39
-29.284859,22.197145,Novel Species 39
-29.942661,22.064983,Novel Species 39
-29.703444,22.111637,Novel Species 39
-30.154085,21.771578,Novel Species 39
-29.936708,22.44946,Novel Species 39
-30.009892,22.586874,Novel Species 39
-29.952267,21.904297,Novel Species 39
-29.8799,22.340946,Novel Species 39
-29.527718,21.721992,Novel Species 39
-29.97135,22.185284,Novel Species 39
-29.868252,22.539093,Novel Species 39
-29.82728,21.94387,Novel Species 39
-30.060833,22.084066,Novel Species 39
-29.910635,21.841227,Novel Species 39
-30.171602,21.901127,Novel Species 39
-29.6509,21.684422,Novel Species 39
-29.762419,22.306673,Novel Species 39
-29.83822,22.009813,Novel Species 39
-29.695887,21.78045,Novel Species 39
-29.69789,22.253063,Novel Species 39
-29.759264,21.897606,Novel Species 39
-29.41257,21.730537,Novel Species 39
-29.550299,21.77369,Novel Species 39
-29.53152,21.779833,Novel Species 39
-30.001095,22.382868,Novel Species 39
-30.059425,21.813353,Novel Species 39
-29.867771,22.645176,Novel Species 39
-29.745703,22.508379,Novel Species 39
-29.96498,21.824268,Novel Species 39
-29.969343,21.830366,Novel Species 39
-30.008287,21.882805,Novel Species 39
-29.583776,21.70765,Novel Species 39
-29.677456,22.368895,Novel Species 39
-29.996847,22.312586,Novel Species 39
-29.809431,21.846394,Novel Species 39
-30.09702,22.336733,Novel Species 39
-29.597996,21.745365,Novel Species 39
-29.447659,22.267672,Novel Species 39
-86.206985,72.70447,Novel Species 40
-85.678734,72.274155,Novel Species 40
-85.849655,72.5871,Novel Species 40
-86.04877,73.06666,Novel Species 40
-85.9396,72.69294,Novel Species 40
-85.56054,72.5456,Novel Species 40
-85.891045,72.52199,Novel Species 40
-85.976364,72.37178,Novel Species 40
-85.4695,72.50619,Novel Species 40
-86.36459,72.3723,Novel Species 40
-86.06996,72.105995,Novel Species 40
-85.92342,73.064415,Novel Species 40
-85.82474,72.36368,Novel Species 40
-85.83095,72.4953,Novel Species 40
-85.9999,72.46287,Novel Species 40
-85.710304,72.51577,Novel Species 40
-85.74274,72.363365,Novel Species 40
-85.67206,72.1726,Novel Species 40
-86.314804,73.021095,Novel Species 40
-86.26292,72.51714,Novel Species 40
-85.67396,72.4397,Novel Species 40
-85.793495,72.737755,Novel Species 40
-85.97285,72.91194,Novel Species 40
-85.9356,72.38182,Novel Species 40
-85.82106,72.64957,Novel Species 40
-85.699265,73.02814,Novel Species 40
-86.20161,72.60929,Novel Species 40
-86.217926,72.38656,Novel Species 40
-85.88361,72.44368,Novel Species 40
-85.693855,72.2847,Novel Species 40
-86.31194,73.01684,Novel Species 40
-86.1244,73.02299,Novel Species 40
-86.35545,72.24777,Novel Species 40
-85.44763,72.31545,Novel Species 40
-85.655975,72.373604,Novel Species 40
-86.12191,72.74258,Novel Species 40
-86.01447,72.96798,Novel Species 40
-86.1429,72.61073,Novel Species 40
-85.56145,72.38071,Novel Species 40
-86.11078,72.75873,Novel Species 40
-85.5732,72.28395,Novel Species 40
-86.10607,72.77529,Novel Species 40
-85.61291,72.24242,Novel Species 40
-86.1432,72.92517,Novel Species 40
-85.68003,72.66933,Novel Species 40
-85.945435,72.1966,Novel Species 40
-86.33721,72.53222,Novel Species 40
-86.07457,72.83503,Novel Species 40
-85.8986,72.5782,Novel Species 40
-85.70969,72.5135,Novel Species 40
51.626766,13.281938,Novel Species 41
51.542107,12.415576,Novel Species 41
51.279015,12.542501,Novel Species 41
51.261154,12.66269,Novel Species 41
51.151947,12.403543,Novel Species 41
51.480938,13.100792,Novel Species 41
51.328335,12.496299,Novel Species 41
51.11389,12.51884,Novel Species 41
51.619877,13.235641,Novel Species 41
51.588055,12.770773,Novel Species 41
51.591904,13.13034,Novel Species 41
51.218544,12.635675,Novel Species 41
51.32944,12.911143,Novel Species 41
51.448235,12.412998,Novel Species 41
51.416603,12.347159,Novel Species 41
51.078083,12.720867,Novel Species 41
51.1957,12.343316,Novel Species 41
51.205753,12.473026,Novel Species 41
51.188545,12.221458,Novel Species 41
51.243557,12.392152,Novel Species 41
51.60729,12.591318,Novel Species 41
51.60811,13.381088,Novel Species 41
51.48491,12.891578,Novel Species 41
51.500202,13.205074,Novel Species 41
51.261234,12.429182,Novel Species 41
51.644043,13.332858,Novel Species 41
51.51614,13.075543,Novel Species 41
51.34687,12.705809,Novel Species 41
51.18972,12.398472,Novel Species 41
51.11316,12.413081,Novel Species 41
51.60233,12.401595,Novel Species 41
51.568222,12.981357,Novel Species 41
51.184525,12.27215,Novel Species 41
51.4289,12.180561,Novel Species 41
51.574135,13.053565,Novel Species 41
51.273308,12.242063,Novel Species 41
51.219505,12.531683,Novel Species 41
51.37182,13.10503,Novel Species 41
51.636093,13.163083,Novel Species 41
51.50525,13.108584,Novel Species 41
51.270306,12.57393,Novel Species 41
51.61957,13.233611,Novel Species 41
51.5957,13.076287,Novel Species 41
51.22036,12.446533,Novel Species 41
51.5143,13.308394,Novel Species 41
50.915718,12.567556,Novel Species 41
51.156345,12.87456,Novel Species 41
51.211525,12.534843,Novel Species 41
51.36838,12.698736,Novel Species 41
51.349155,12.233027,Novel Species 41
57.11654,100.59592,Novel Species 42
57.72371,100.63564,Novel Species 42
57.34514,100.57407,Novel Species 42
57.18143,100.1555,Novel Species 42
56.869247,100.43047,Novel Species 42
57.15543,100.098885,Novel Species 42
57.415924,99.93794,Novel Species 42
56.91273,100.42801,Novel Species 42
56.92022,100.44584,Novel Species 42
57.260677,100.59711,Novel Species 42
57.552475,99.962425,Novel Species 42
57.412582,100.01173,Novel Species 42
57.479763,100.36728,Novel Species 42
57.31813,100.01248,Novel Species 42
57.64101,100.44015,Novel Species 42
57.293617,100.58089,Novel Species 42
57.895348,100.4642,Novel Species 42
57.436703,100.58483,Novel Species 42
57.171257,100.84007,Novel Species 42
57.313587,100.42858,Novel Species 42
57.470276,99.95232,Novel Species 42
57.382202,100.379616,Novel Species 42
57.68004,100.14585,Novel Species 42
56.93373,100.35553,Novel Species 42
57.39184,100.58751,Novel Species 42
56.604202,100.29132,Novel Species 42
57.36864,100.14456,Novel Species 42
57.85937,100.712234,Novel Species 42
56.990185,100.120964,Novel Species 42
57.501457,100.48188,Novel Species 42
57.472534,100.45535,Novel Species 42
57.39089,99.9905,Novel Species 42
56.836464,100.50471,Novel Species 42
57.01477,100.816345,Novel Species 42
57.04794,100.71474,Novel Species 42
57.22998,100.80276,Novel Species 42
57.37009,100.00367,Novel Species 42
57.493042,99.882126,Novel Species 42
57.476334,100.08738,Novel Species 42
56.99376,100.49797,Novel Species 42
57.23792,100.18864,Novel Species 42
57.43553,100.32444,Novel Species 42
57.392765,100.49446,Novel Species 42
57.094486,100.25619,Novel Species 42
57.695724,100.52866,Novel Species 42
57.39124,99.98852,Novel Species 42
57.315826,99.95301,Novel Species 42
57.75513,100.668045,Novel Species 42
57.48245,100.13472,Novel Species 42
57.665497,100.809814,Novel Species 42
77.99742,-67.656296,Novel Species 43
78.02214,-68.12808,Novel Species 43
77.91545,-67.48471,Novel Species 43
77.874825,-67.80426,Novel Species 43
77.68663,-67.95608,Novel Species 43
77.984085,-68.29054,Novel Species 43
77.742645,-67.78177,Novel Species 43
77.3638,-67.928444,Novel Species 43
78.1425,-67.849,Novel Species 43
78.07821,-67.71343,Novel Species 43
78.28965,-68.48252,Novel Species 43
78.196045,-68.11829,Novel Species 43
77.45833,-68.05001,Novel Species 43
77.59514,-68.09708,Novel Species 43
77.353195,-68.09688,Novel Species 43
77.83197,-67.66838,Novel Species 43
77.36272,-67.99613,Novel Species 43
77.85644,-67.80652,Novel Species 43
78.04063,-68.302505,Novel Species 43
77.985756,-68.36993,Novel Species 43
77.381004,-68.10959,Novel Species 43
77.48833,-68.12926,Novel Species 43
78.133156,-67.660805,Novel Species 43
77.89931,-67.62941,Novel Species 43
77.91537,-68.087395,Novel Species 43
77.43654,-68.1179,Novel Species 43
77.95747,-68.172905,Novel Species 43
77.8482,-67.68094,Novel Species 43
77.94529,-68.11987,Novel Species 43
77.81828,-68.025566,Novel Species 43
78.12547,-67.68006,Novel Species 43
77.70758,-67.98183,Novel Species 43
77.29919,-68.065544,Novel Species 43
77.59184,-67.70059,Novel Species 43
77.83315,-67.748604,Novel Species 43
78.04727,-68.32578,Novel Species 43
77.81283,-68.13008,Novel Species 43
77.57332,-67.73737,Novel Species 43
77.300026,-68.08709,Novel Species 43
77.91144,-67.55262,Novel Species 43
77.9383,-68.26087,Novel Species 43
77.63031,-67.773544,Novel Species 43
77.536835,-68.03045,Novel Species 43
77.77505,-67.932465,Novel Species 43
78.150475,-68.27148,Novel Species 43
78.21926,-68.090576,Novel Species 43
77.86346,-68.35158,Novel Species 43
77.72062,-67.79644,Novel Species 43
77.75038,-68.13799,Novel Species 43
77.35213,-68.128746,Novel Species 43
-34.576897,101.2081,Novel Species 44
-33.9899,101.796486,Novel Species 44
-34.68088,101.40612,Novel Species 44
-34.428333,101.07286,Novel Species 44
-34.671894,101.82378,Novel Species 44
-33.94217,101.76495,Novel Species 44
-34.228477,101.81907,Novel Species 44
-34.598743,101.22984,Novel Species 44
-34.579247,101.17816,Novel Species 44
-34.26049,101.313194,Novel Species 44
-34.066288,101.30783,Novel Species 44
-34.53941,101.27338,Novel Species 44
-34.6287,101.15985,Novel Species 44
-34.47455,101.288475,Novel Species 44
-34.687805,101.22811,Novel Species 44
-34.358353,101.00892,Novel Species 44
-33.899513,101.69239,Novel Species 44
-34.5521,101.143684,Novel Species 44
-34.230534,101.77394,Novel Species 44
-34.185062,101.53383,Novel Species 44
-34.337273,101.523445,Novel Species 44
-34.08676,101.45073,Novel Species 44
-34.158207,101.51479,Novel Species 44
-34.367977,101.56929,Novel Species 44
-34.74701,101.32538,Novel Species 44
-33.94417,101.53757,Novel Species 44
-34.672493,101.5247,Novel Species 44
